date	Species	tube	male	egg_present	time_after_spawning_h	drop_ID	time_after_spawning.min	Total_Sperm	Total_Paths	Slow_Sperm	Motile_Sperm	Progressive_Motile_Sperm	Total_motile_sperm	Percent_Motile	Percent_Progressive	Percent_Total_Motile	Avg_Motile_VCL	Avg_Motile_VAP	Avg_Motile_VSL	Avg_Prog_Motile_VCL	Avg_Prog_Motile_VAP	Avg_Prog_Motile_VSL	Avg_Tot_Motile_VCL	Avg_Tot_Motile_VAP	Avg_Tot_Motile_VSL	percent_slow	time_after_min_round	spawn_event_id	timepoint_id
2024-07-12	D. dianthus	1	45	no	1	c	1.05	522	319	182	121	16	137	23.1800766283525	3.06513409961686	26.2452107279693	36.3078745444361	32.9102564562315	9.24452873980266	136.933151485129	126.534728276548	116.591449886072	48.0597317053929	43.8445013403561	21.7813954430166	57.0532915360502	1	26	49
2024-07-12	D. dianthus	1	45	no	17.3	a	17.267	378	261	237	21	3	24	5.55555555555556	0.793650793650794	6.34920634920635	41.6698828478718	36.1684797546412	17.0073801681508	142.854514512113	111.995521112555	68.6795020840886	54.3179618059019	45.6468599243805	23.4663954076431	90.8045977011494	17.3	26	50
2024-07-12	D. dianthus	1	45	no	17.3	b	17.267	437	277	240	35	2	37	8.0091533180778	0.45766590389016	8.46681922196796	36.8836243477593	32.4577117885071	12.6950390867005	140.334193364413	131.924283857949	91.6116128594579	42.4755469973082	37.8342832517202	16.9607998311739	86.6425992779783	17.3	26	50
2024-07-12	D. dianthus	1	45	no	17.3	c	17.267	405	287	242	45	0	45	11.1111111111111	0	11.1111111111111	35.1909383519152	30.8613816338031	12.3272374687197	NA	NA	NA	35.1909383519152	30.8613816338031	12.3272374687197	84.3205574912892	17.3	26	50
2024-07-12	D. dianthus	1	45	yes	1	a	1.167	599	527	351	141	35	176	23.5392320534224	5.84307178631052	29.3823038397329	35.5306989742626	32.5558418203106	9.74539035169714	141.19955439264	127.085973007892	123.260210425152	56.5443918131444	51.3544474542047	32.3193602526684	66.6034155597723	1	26	51
2024-07-12	D. dianthus	1	45	yes	1	b	1.167	640	558	397	130	31	161	20.3125	4.84375	25.15625	38.4648206087189	34.1309655933172	13.3953497713725	130.846994276531	118.470071888511	106.252752230656	56.2526925571796	50.3701723954974	31.2747254001788	71.1469534050179	1	26	51
2024-07-12	D. dianthus	1	45	yes	1	c	1.167	450	385	261	103	21	124	22.8888888888889	4.66666666666667	27.5555555555556	37.1042027957615	33.7777521827918	11.6940210216988	114.663602647862	102.560534008844	92.2281254572281	50.2392624481334	45.4264491049458	25.3328612890061	67.7922077922078	1	26	51
2024-07-12	D. dianthus	1	45	yes	17.3	a	17.333	486	352	233	75	44	119	15.4320987654321	9.05349794238683	24.4855967078189	40.4332078400943	34.779851985408	13.1014670934234	138.953176898401	123.34853684912	117.597633794166	76.8607594246785	67.5279371450997	51.7387052012608	66.1931818181818	17.3	26	52
2024-07-12	D. dianthus	1	45	yes	17.3	b	17.333	209	153	87	36	30	66	17.2248803827751	14.3540669856459	31.578947368421	41.6970763327796	37.2100959658343	13.4140514048343	137.46341815918	122.881321100774	120.197848702248	85.2272317084162	76.1515619362612	61.9521410854768	56.8627450980392	17.3	26	52
2024-07-12	D. dianthus	1	45	yes	17.3	c	17.333	327	233	109	71	53	124	21.7125382262997	16.2079510703364	37.9204892966361	47.4723052533672	40.5576584004338	19.0397486804003	134.821089271839	119.604787640563	118.636753363121	84.8068661644883	74.343931382102	61.6094361657567	46.7811158798283	17.3	26	52
2024-07-12	D. dianthus	1	56	no	1.5	a	1.367	1885	1285	906	315	64	379	16.710875331565	3.39522546419098	20.106100795756	45.4308614351601	37.2775837875245	22.272954930562	144.616423631748	120.672088810061	103.818257474946	62.1798745765364	51.3600331844699	36.0431379459725	70.5058365758755	1.5	27	53
2024-07-12	D. dianthus	1	56	no	1.5	b	1.4	2076	1445	949	412	82	494	19.8458574181118	3.94990366088632	23.7957610789981	46.8130122350414	38.6771653280052	23.7834566309524	140.051008706446	116.081256467971	102.632826450171	62.4676367151935	51.6375011132966	36.8293575102245	65.6747404844291	1.5	27	53
2024-07-12	D. dianthus	1	56	no	1.5	c	1.417	1215	1015	798	168	49	217	13.8271604938272	4.03292181069959	17.8600823045267	41.2825991699356	36.0617975498178	18.0192569519424	137.824498760592	121.239037487558	99.1291440900444	63.0823829484708	55.2953678583397	36.3343927573203	78.6206896551724	1.5	27	53
2024-07-12	D. dianthus	1	56	no	17.5	a	17.483	535	364	294	35	35	70	6.54205607476635	6.54205607476635	13.0841121495327	46.56822775436	37.6088060693467	21.5834719846246	142.12475340042	125.4281390378	124.027331044128	94.3464905773898	81.5184725535735	72.8054015143762	80.7692307692308	17.5	27	54
2024-07-12	D. dianthus	1	56	no	17.5	b	17.483	617	445	398	29	18	47	4.7001620745543	2.91734197730956	7.61750405186386	44.6933053973151	38.4784376583398	22.1685789620742	144.825971238326	125.158561321274	130.734941230339	83.0419859321704	71.6750807632932	63.7471857882181	89.438202247191	17.5	27	54
2024-07-12	D. dianthus	1	56	no	17.5	c	17.483	565	394	372	21	1	22	3.71681415929204	0.176991150442478	3.89380530973451	47.9662171240241	37.9586367764154	26.955708765292	161.599591850077	149.368692623701	143.605027556359	53.1313705206629	43.0227302240193	32.2579505285223	94.4162436548223	17.5	27	54
2024-07-12	D. dianthus	1	56	yes	1.5	a	1.5	697	538	278	138	122	260	19.7991391678623	17.5035868005739	37.3027259684362	44.9139832610334	38.3515143397969	20.533365111534	158.88495378973	140.881117285786	131.577842224952	98.3926694321913	86.4615587990687	72.6388505262918	51.6728624535316	1.5	27	55
2024-07-12	D. dianthus	1	56	yes	1.5	b	1.517	765	614	334	137	143	280	17.9084967320261	18.6928104575163	36.6013071895425	43.9248304656894	38.1071301732303	17.9687437335891	154.699325226551	137.083757569349	132.032138481162	100.498947432844	88.6559077362482	76.2225489082424	54.3973941368078	1.5	27	55
2024-07-12	D. dianthus	1	56	yes	1.5	c	1.533	939	739	399	224	114	338	23.8551650692226	12.1405750798722	35.9957401490948	44.8659327369895	38.919443992485	17.8009269829386	150.250283898066	131.906606158253	123.870137602872	80.5375200437848	70.3350337581324	53.7993151247313	53.9918809201624	1.5	27	55
2024-07-12	D. dianthus	1	56	yes	17.5	a	17.583	900	669	575	77	16	93	8.55555555555556	1.77777777777778	10.3333333333333	44.8460349809105	36.6820657975752	22.9382990162918	131.141683740238	109.63804015244	102.298117617651	59.9353348237313	49.5538963819537	36.9576657300384	85.949177877429	17.5	27	56
2024-07-12	D. dianthus	1	56	yes	17.5	b	17.583	752	544	400	78	65	143	10.3723404255319	8.6436170212766	19.0159574468085	39.1044424293111	32.9668674661707	16.9486661258038	140.445089266521	124.641292665525	119.920471334339	85.2836455657554	74.6680266134084	63.9000099870109	73.5294117647059	17.5	27	56
2024-07-12	D. dianthus	1	56	yes	17.5	c	17.583	572	416	265	84	67	151	14.6853146853147	11.7132867132867	26.3986013986014	38.0573344840918	33.0244639243201	14.2048586546676	145.283753898578	127.317823555198	124.941656944568	85.6346199196583	74.8632393896764	63.3397294190604	63.7019230769231	17.5	27	56
2024-07-14	D. dianthus	1	32	no	1	a	0.9	1258	249	16	167	65	232	13.275039745628	5.16693163751987	18.4419713831479	52.4272437011232	43.7131209896925	24.4831255890397	141.153336363711	113.988733670902	104.924947532032	77.4633548709862	63.4727916861604	46.8210674316478	6.42570281124498	1	28	57
2024-07-14	D. dianthus	1	32	no	1	b	0.933	1690	427	21	298	106	404	17.6331360946746	6.27218934911243	23.905325443787	50.9027080370023	42.6057337685802	18.6013372110869	136.6275623086	111.840002563428	94.4746971573373	73.4530852434925	60.8651728966225	38.6425218454629	4.91803278688525	1	28	57
2024-07-14	D. dianthus	1	32	no	1	c	0.95	1692	386	28	303	51	354	17.9078014184397	3.01418439716312	20.9219858156028	47.4624953811886	41.1534609214845	17.0603124637096	135.990502538386	113.672386527355	97.1952416888106	60.5109143384316	51.9146677230309	28.5653646983321	7.25388601036269	1	28	57
2024-07-14	D. dianthus	1	32	yes	1	a	1	245	92	4	38	50	88	15.5102040816327	20.4081632653061	35.9183673469388	50.8784642140632	41.5208104134332	17.9490124699949	158.80389969317	141.100319271119	139.793826686513	112.199734372646	98.1000768098455	87.1790205475619	4.34782608695652	1	28	58
2024-07-14	D. dianthus	1	32	yes	1	b	1	293	150	4	83	63	146	28.3276450511945	21.5017064846416	49.8293515358362	49.1306617360258	42.1561436546869	19.4343510099011	158.88005039	134.745735031341	135.872453206388	96.4882746483569	82.1091865089967	69.6781896289329	2.66666666666667	1	28	58
2024-07-14	D. dianthus	1	32	yes	1	c	1	628	212	7	151	54	205	24.0445859872611	8.59872611464968	32.6433121019108	49.4812581659733	41.3788256548752	18.1509775697812	149.88074734645	128.314055320379	124.476901121286	75.9279528769281	64.2788373716421	46.1587818223728	3.30188679245283	1	28	58
2024-07-14	D. dianthus	1	52	no	0.5	a	0.483	1208	734	19	218	491	709	18.046357615894	40.6456953642384	58.6920529801324	54.9067776278911	42.7398273677606	21.6788945659392	151.263920665801	126.030639531768	117.607505136545	121.857936702435	100.246211855635	88.2906667701101	2.58855585831063	0.5	29	59
2024-07-14	D. dianthus	1	52	no	0.5	b	0.5	3495	1601	92	962	536	1498	27.5250357653791	15.3361945636624	42.8612303290415	57.7637422194486	45.7911281466351	25.3781288473534	136.537215983259	108.102452361623	85.8940352618947	86.0656756142981	68.1701396604269	47.1024704304976	5.74640849469082	0.5	29	59
2024-07-14	D. dianthus	1	52	no	0.5	c	0.517	7921	1369	109	1149	107	1256	14.5057442242141	1.35083954046206	15.8565837646762	42.1179496344186	36.7198467956006	12.8884326531313	136.718690363143	101.895427719136	107.799330768634	50.3675246401442	42.3895250296137	21.135068156924	7.96201607012418	0.5	29	59
2024-07-14	D. dianthus	1	52	yes	0.5	a	0.7	955	674	14	113	545	658	11.8324607329843	57.0680628272251	68.9005235602094	79.0150058074312	49.4058708443631	39.6994181272918	153.546387806398	129.531164148431	121.794145193599	140.910333613322	115.662098680502	107.543212907032	2.07715133531157	0.5	29	60
2024-07-14	D. dianthus	1	52	yes	0.5	b	0.733	4241	1182	108	814	254	1068	19.1935864182976	5.98915350153266	25.1827399198302	45.2436407612104	38.2729816815484	16.3696498823776	143.854936881111	104.94004998305	117.426096802356	68.9256477003037	54.2695338179907	40.5692096027436	9.13705583756345	0.5	29	60
2024-07-14	D. dianthus	1	52	yes	0.5	c	0.75	3856	1339	70	941	323	1264	24.4035269709544	8.37655601659751	32.7800829875519	53.3784260532424	42.9045924509637	20.3383481204549	138.223073045066	109.489701277915	96.4752457138399	75.2292199586868	59.996949911306	39.8916833255406	5.22778192681105	0.5	29	60
2024-07-18	D. dianthus	1	36	no	4.1	a	4.067	7108	1213	106	947	159	1106	13.3230163196398	2.23691615081598	15.5599324704558	41.9306585143677	35.815330062843	13.401536638549	136.758459069543	102.420097024953	112.506031824957	55.6258418507497	45.4210939142422	27.7101645478823	8.73866446826051	4.1	30	61
2024-07-18	D. dianthus	1	36	no	4.1	b	4.1	3896	1163	70	890	198	1088	22.8439425051335	5.08213552361396	27.9260780287474	47.1149318168692	40.2424943715401	17.4755866314706	131.120947425988	104.034329854862	109.155207106253	62.6446904596854	51.9779161241821	34.4004961043451	6.0189165950129	4.1	30	61
2024-07-18	D. dianthus	1	36	no	4.1	c	4.117	3470	1649	59	1162	415	1577	33.4870317002882	11.9596541786744	45.4466858789625	55.3467864464342	44.5570454934334	21.7965836553016	130.450568831751	105.285925168263	80.6773418184611	75.3841399549368	60.6921138839166	37.5811343071408	3.57792601576713	4.1	30	61
2024-07-18	D. dianthus	1	54	no	3.5	a	3.433	974	272	11	115	145	260	11.8069815195072	14.8870636550308	26.694045174538	59.6637130504507	47.8935146625908	30.0569265233242	139.417546971085	118.517494150819	110.397862786304	104.080515231551	87.2510321040081	74.8702810058202	4.04411764705882	3.5	31	62
2024-07-18	D. dianthus	1	54	no	3.5	b	3.45	1268	298	24	197	75	272	15.5362776025237	5.91482649842271	21.4511041009464	54.5316850366438	44.4546576262521	26.6302864659895	131.445492564885	113.070149941573	103.094786157157	75.8546563785088	63.4938274839438	47.845056228478	8.05369127516778	3.5	31	62
2024-07-18	D. dianthus	1	54	no	3.5	c	3.483	1170	268	24	151	93	244	12.9059829059829	7.94871794871795	20.8547008547009	56.3866434659957	45.7650770574734	31.0693380161469	137.296300490781	114.193089617706	102.994733958705	87.2251602828197	71.8462457792013	58.4835258139254	8.95522388059701	3.5	31	62
2024-07-18	D. dianthus	1	54	yes	3.5	a	3.65	356	96	5	39	52	91	10.9550561797753	14.6067415730337	25.561797752809	56.279984201522	43.5182021207179	27.6710550424094	145.730746633433	129.200830236251	127.129953561816	107.394705591186	92.4797039010226	84.504711339213	5.20833333333333	3.5	31	63
2024-07-18	D. dianthus	1	54	yes	3.5	b	3.683	614	149	10	74	64	138	12.0521172638436	10.4234527687296	22.4755700325733	46.273290311453	41.2721795731311	23.3488385473583	129.303112442924	114.196670723674	109.346671017933	84.7723711515672	75.1227808445656	63.3091478555747	6.71140939597315	3.5	31	63
2024-07-18	D. dianthus	1	54	yes	3.5	c	3.7	875	216	24	107	84	191	12.2285714285714	9.6	21.8285714285714	55.1661932561963	43.6773948685741	28.7960369554606	135.556791639528	115.088624306639	108.634258117276	90.5011546755884	75.1086974598148	63.9909027989315	11.1111111111111	3.5	31	63
2024-07-21	D. dianthus	1	38	no	1.5	a	1.317	410	114	8	52	54	106	12.6829268292683	13.1707317073171	25.8536585365854	56.3448899037343	45.7916283222175	22.1774267213904	161.116022445166	143.574719136114	140.405672425851	109.718863085218	95.6056557179763	82.4069103821536	7.01754385964912	1.5	32	64
2024-07-21	D. dianthus	1	38	no	1.5	b	1.35	1492	522	45	371	106	477	24.8659517426273	7.10455764075067	31.970509383378	50.40832013622	42.7885266929444	20.2565390044946	138.65190363402	112.80211305463	101.715891108744	70.0180053579534	58.3471014399856	38.3586172498835	8.62068965517241	1.5	32	64
2024-07-21	D. dianthus	1	38	no	1.5	c	1.383	1110	305	17	244	42	286	21.981981981982	3.78378378378378	25.7657657657658	44.9241850695423	39.4290144195144	14.29544166944	135.373861727825	115.047679487384	97.0842778917279	58.9222065813332	50.7332810090944	26.9881234022141	5.57377049180328	1.5	32	64
2024-07-21	D. dianthus	1	38	yes	1.5	a	1.517	721	368	23	138	206	344	19.1400832177531	28.5714285714286	47.7115117891817	54.4997049582926	42.1842366576661	23.8167386970834	161.852969995521	134.128750076343	127.794826216571	118.700086693344	97.1940290391341	86.0092295865682	6.25	1.5	32	65
2024-07-21	D. dianthus	1	38	yes	1.5	b	1.483	757	355	27	130	195	325	17.1730515191546	25.7595772787318	42.9326287978864	56.6624090720033	45.3849257554381	30.6395871030957	159.984188997495	135.327477287691	125.928035474399	118.626549190646	99.1708447006076	87.7715936936474	7.6056338028169	1.5	32	65
2024-07-21	D. dianthus	1	38	yes	1.5	c	1.5	1328	521	39	347	132	479	26.1295180722892	9.93975903614458	36.0692771084337	50.5110551599183	41.6207981469591	21.5028208246328	142.280236733981	115.63436986426	101.162324046203	75.8629531120825	62.1271365478597	43.4224671599722	7.48560460652591	1.5	32	65
2024-07-21	D. dianthus	1	51	no	1.1	a	1.033	5887	998	93	842	60	902	14.3027008663156	1.0191948360795	15.3218957023951	44.5449165786017	37.5870534841737	15.3983888237872	120.354290293417	96.4931785687172	78.8322421691482	49.7296368766972	41.6314373737343	19.7391872784383	9.3186372745491	1.1	33	66
2024-07-21	D. dianthus	1	51	no	1.1	b	1.067	14189	959	106	835	18	853	5.88484036930016	0.126858834308267	6.01169920360843	36.6064538993373	32.7313328549457	10.7730338472993	122.886367220924	93.2760540582862	90.8522178922219	38.4271320233567	34.0089471359072	12.4628642257384	11.0531803962461	1.1	33	66
2024-07-21	D. dianthus	1	51	no	1.1	c	1.083	2178	937	74	555	305	860	25.4820936639118	14.0036730945822	39.485766758494	54.9405562313383	43.5531683520082	21.8032626480091	143.693490485899	113.848018521498	102.337651689666	86.7812420299819	68.5207853047964	50.6062772162825	7.89754535752401	1.1	33	66
2024-07-21	D. dianthus	1	51	yes	1.1	a	1.25	1960	680	62	464	153	617	23.6734693877551	7.80612244897959	31.4795918367347	51.0509801906926	42.2118397132442	21.7637520809358	137.589735419341	111.622176149385	95.0437288227957	72.6013679035973	59.4558934171962	40.0270331313476	9.11764705882353	1.1	33	67
2024-07-21	D. dianthus	1	51	yes	1.1	b	1.233	8020	1804	161	1297	342	1639	16.1720698254364	4.2643391521197	20.4364089775561	46.1050486273846	38.7567380385383	17.8336789552354	142.281018508485	106.068207212978	116.792543312889	66.3250515599904	52.8671284640318	38.6270204777049	8.92461197339246	1.1	33	67
2024-07-21	D. dianthus	1	51	yes	1.1	c	1.2	3657	1433	110	934	384	1318	25.5400601585999	10.5004101722724	36.0404703308723	54.5549400700377	43.7731035979771	25.0128749681417	133.81029515628	106.705938110983	95.5896517403345	77.759398361954	62.1743553273475	45.6945354552616	7.67620376831821	1.1	33	67
2025-01-20	D. pertusum	1	79	no	22.25	a	22.25	151	139	92	36	10	46	23.8410596	6.622516556	30.46357616	58.41741328	50.26177456	35.95035584	95.03499301	87.15803635	78.80528125	66.795109	58.73500022	45.81705301	66.1870503597122	22.25	34	68
2025-01-20	D. pertusum	1	79	no	22.25	b	22.25	175	145	103	36	6	42	20.57142857	3.428571429	24	53.75424412	46.91600178	33.58186416	90.05498037	83.72666667	66.71683362	58.94006358	52.17466819	38.31543123	71.0344827586207	22.25	34	68
2025-01-20	D. pertusum	1	79	no	22.25	c	22.25	214	164	111	44	7	51	20.56074766	3.271028037	23.8317757	58.92517388	50.2853328	33.47378362	99.70626266	89.33800077	80.64256332	65.3791547	56.54742545	40.9976331	67.6829268292683	22.25	34	68
2025-01-20	D. pertusum	1	79	no	27.2	a	27.167	163	128	68	57	3	60	34.96932515	1.840490798	36.80981595	57.02311079	50.44575644	34.44918545	97.95519483	89.07043921	60.32183845	59.069715	52.37699058	35.7428181	53.125	27.2	34	69
2025-01-20	D. pertusum	1	79	no	27.2	b	27.167	158	134	106	28	0	28	17.72151899	0	17.72151899	50.6281803	42.75070424	28.7296669	NA	NA	NA	50.6281803	42.75070424	28.7296669	79.1044776119403	27.2	34	69
2025-01-20	D. pertusum	1	79	no	27.2	c	27.167	118	95	79	16	0	16	13.55932203	0	13.55932203	57.29312933	51.50547506	33.41603008	NA	NA	NA	57.29312933	51.50547506	33.41603008	83.1578947368421	27.2	34	69
2025-01-20	D. pertusum	mix	79	no	2.8	a	2.833	184	124	119	5	0	5	2.717391304	0	2.717391304	31.16982899	24.40586583	16.730836	NA	NA	NA	31.16982899	24.40586583	16.730836	95.9677419354839	2.8	35	70
2025-01-20	D. pertusum	mix	79	no	2.8	b	2.833	135	88	84	4	0	4	2.962962963	0	2.962962963	41.93473663	31.20555996	28.15760327	NA	NA	NA	41.93473663	31.20555996	28.15760327	95.4545454545455	2.8	35	70
2025-01-20	D. pertusum	mix	79	no	2.8	c	2.833	128	97	95	2	0	2	1.5625	0	1.5625	46.49321686	43.61302863	14.48426472	NA	NA	NA	46.49321686	43.61302863	14.48426472	97.9381443298969	2.8	35	70
2025-01-20	D. pertusum	mix	79	yes	3.8	a	3.833	107	89	76	12	1	13	11.21495327	0.934579439	12.14953271	42.89912274	35.7699095	22.91743979	92.84873539	85.04980803	24.31219801	46.74140064	39.56067092	23.02472889	85.3932584269663	3.8	35	71
2025-01-20	D. pertusum	mix	79	yes	3.8	b	3.833	100	70	60	9	1	10	9	1	10	42.47666622	38.67369156	10.29457115	96.30775664	92.05630745	19.89318052	47.85977526	44.01195315	11.25443208	85.7142857142857	3.8	35	71
2025-01-20	D. pertusum	mix	79	yes	3.8	c	3.833	88	66	53	8	5	13	9.090909091	5.681818182	14.77272727	43.03073119	40.12986476	14.05169531	113.8113218	98.75620116	37.35233036	70.25403527	62.67845568	23.01347802	80.3030303030303	3.8	35	71
2025-01-26	D. pertusum	1	75	no	0.5	a	0.5	130	94	84	7	3	10	5.384615385	2.307692308	7.692307692	48.4822398	44.76507475	16.97066402	89.4906557	83.59878162	64.39529037	60.78476457	56.41518681	31.19805193	89.3617021276596	0.5	36	72
2025-01-26	D. pertusum	1	75	no	0.5	b	0.5	124	103	94	8	1	9	6.451612903	0.806451613	7.258064516	42.40908697	36.74811288	19.88525327	94.08611758	80.98323171	70.46462699	48.15097926	41.66312608	25.50518368	91.2621359223301	0.5	36	72
2025-01-26	D. pertusum	1	75	no	0.5	c	0.5	127	113	98	12	3	15	9.448818898	2.362204724	11.81102362	54.25480872	43.59893256	34.17524781	95.10938261	87.13724094	79.36728899	62.4257235	52.30659424	43.21365605	86.7256637168142	0.5	36	72
2025-01-26	D. pertusum	1	75	yes	0.5	a	0.833	126	94	77	15	2	17	11.9047619	1.587301587	13.49206349	43.70973071	35.02578936	21.98922515	101.3344962	92.32410673	81.79281944	50.48911488	41.76676787	29.02494212	81.9148936170213	0.5	36	73
2025-01-26	D. pertusum	1	75	yes	0.5	b	0.833	104	85	80	5	0	5	4.807692308	0	4.807692308	58.523011	54.98374941	36.59907353	NA	NA	NA	58.523011	54.98374941	36.59907353	94.1176470588235	0.5	36	73
2025-01-26	D. pertusum	1	75	yes	0.5	c	0.833	64	53	39	10	4	14	15.625	6.25	21.875	57.67098673	47.10050489	31.29349722	100.3886278	91.30836319	80.38108739	69.87602704	59.73132155	45.31852298	73.5849056603774	0.5	36	73
2025-01-26	D. pertusum	2	75	no	1	a	1.017	90	83	58	22	3	25	24.44444444	3.333333333	27.77777778	57.92385997	51.13801851	30.56212148	89.59285682	83.20242262	69.24177899	61.72413959	54.98574701	35.20368038	69.8795180722892	1	37	74
2025-01-26	D. pertusum	2	75	no	1	b	1.017	59	42	40	1	0	1	1.694915254	0	1.694915254	48.83056169	37.92127669	23.10230215	NA	NA	NA	67.61851346	58.50613962	38.88342947	95.2380952380952	1	37	74
2025-01-26	D. pertusum	2	75	no	1	c	1.017	80	60	52	8	0	8	10	0	10	38.6608942	32.46662849	23.48871604	NA	NA	NA	38.6608942	32.46662849	23.48871604	86.6666666666667	1	37	74
2025-01-26	D. pertusum	2	75	no	21.2	a	21.2	140	131	111	17	3	20	12.14285714	2.142857143	14.28571429	40.79065119	34.52722438	18.42063951	97.36464301	85.15760815	44.60846299	49.27674997	42.12178195	22.34881303	84.7328244274809	21.2	37	75
2025-01-26	D. pertusum	2	75	no	21.2	b	21.2	202	168	131	36	1	37	17.82178218	0.495049505	18.31683168	54.63423953	48.1428783	26.61537822	87.72303717	84.59585417	46.95243857	55.52853136	49.12809387	27.1650285	77.9761904761905	21.2	37	75
2025-01-26	D. pertusum	2	75	no	21.2	c	21.2	160	139	95	42	1	43	26.25	0.625	26.875	54.08338464	49.11937028	30.8250056	86.80368061	80.78389645	44.10756003	55.53792201	50.52345773	31.8599108	68.3453237410072	21.2	37	75
2025-01-26	D. pertusum	2	75	no	38	a	38	150	105	101	4	0	4	2.666666667	0	2.666666667	48.58425748	45.36341371	27.07177143	NA	NA	NA	48.58425748	45.36341371	27.07177143	96.1904761904762	38	37	76
2025-01-26	D. pertusum	2	75	no	38	b	38	170	151	137	13	1	14	7.647058824	0.588235294	8.235294118	58.34578437	49.68275732	26.66784673	89.59367834	82.01180178	42.42617675	60.5777768	51.99197478	27.79344173	90.728476821192	38	37	76
